book_name,chapter,verse,text,normalization
Genesis,24,41,"But thou shalt be clear from my curse, when thou shalt come to my kindred, if they will not give thee one.","[""The speaker addresses an unnamed person."", ""The speaker asserts that the unnamed person will be free from the speaker's curse."", ""The speaker asserts a condition for being free from the curse."", ""The condition is that the unnamed person goes to the speaker's kindred."", ""The speaker's kindred must refuse to give a wife to the unnamed person."", ""The unspecified 'one' refers to a wife.""]"
Genesis,24,46,"And she speedily let down the pitcher from her shoulder, and said to me: Both drink thou, and to thy camels I will give drink. I drank, and she watered the camels.","[""She quickly lowered the pitcher from her shoulder."", ""She spoke to me."", ""She said that I should drink."", ""She said that she would give drink to my camels."", ""I drank."", ""She gave water to the camels.""]"
Genesis,24,45,"And whilst I pondered these things secretly with myself, Rebecca appeared, coming with a pitcher, which she carried on her shoulder: and she went down to the well and drew water. And I said to her: Give me a little to drink.","[""The speaker pondered these things secretly."", ""The speaker pondered these things with himself."", ""Rebecca appeared."", ""Rebecca was coming with a pitcher."", ""Rebecca was carrying the pitcher on her shoulder."", ""Rebecca went down to the well."", ""Rebecca drew water."", ""The speaker said a request to Rebecca."", ""The speaker requested Rebecca to give him a little water to drink.""]"
Genesis,24,48,"And falling down, I adored the Lord, blessing the Lord God of my master, Abraham, who hath brought me the straight way to take the daughter of my master's brother for his son.","[""The speaker fell down."", ""The speaker adored the Lord."", ""The speaker blessed the Lord God of Abraham."", ""Abraham is the speaker's master."", ""God brought the speaker the straight way."", ""The speaker took the daughter of Abraham's brother."", ""The speaker took the daughter for Abraham's son."", ""Abraham is the master of the speaker.""]"
Genesis,24,47,"And I asked her, and said: Whose daughter art thou? And she answered: I am the daughter of Bathuel, the son of Nachor, whom Melcha bore to him. So I put earrings on her to adorn her face, and I put bracelets on her hands.","[""The speaker asked the woman a question."", ""The speaker asked the woman whose daughter she was."", ""The woman answered the speaker."", ""The woman stated that she was the daughter of Bathuel."", ""Bathuel was the son of Nachor."", ""Melcha bore Nachor to him."", ""The speaker put earrings on the woman."", ""The speaker did this to adorn her face."", ""The speaker put bracelets on the woman."", ""The speaker put bracelets on her hands.""]"
Genesis,24,49,"Wherefore, if you do according to mercy and truth with my master, tell me: but if it please you otherwise, tell me that also, that I may go to the right hand, or to the left.","[""The speaker requests information from an audience."", ""The speaker requests that if the audience is acting with mercy and truth towards the speaker's master, then the audience should tell the speaker."", ""The speaker requests that if the audience is not acting with mercy and truth towards the speaker's master, then the audience should tell the speaker."", ""The speaker wants to know this information so the speaker can decide to go to the right or to the left.""]"
Genesis,24,50,And Laban and Bathuel answered: The word hath proceeded from the Lord: we cannot speak any other thing to thee but his pleasure.,"[""Laban and Bethuel answered."", ""Laban and Bethuel said that the word has proceeded from the Lord."", ""Laban and Bethuel said that they cannot speak anything to the person they are addressing except for God's pleasure."", ""Laban and Bethuel are addressing someone.""]"
Genesis,24,51,"Behold, Rebecca is before thee, take her and go thy way, and let her be the wife of thy master's son, as the Lord hath spoken.","[""The speaker said to behold Rebecca."", ""The speaker said that Rebecca is before the listener."", ""The speaker commanded the listener to take Rebecca."", ""The speaker commanded the listener to go his way."", ""The speaker commanded that Rebecca should be the wife of the master's son."", ""The Lord has spoken.""]"
Genesis,24,52,"Which when Abraham's servant heard, falling down to the ground, he adored the Lord.","[""Abraham's servant heard something."", ""Abraham's servant fell to the ground."", ""Abraham's servant adored the Lord.""]"
Genesis,24,53,"And bringing forth vessels of silver and gold, and garments, he gave them to Rebecca, for a present. He offered gifts also to her brothers, and to her mother.","[""The servant brought forth vessels of silver."", ""The servant brought forth vessels of gold."", ""The servant brought forth garments."", ""The servant gave the vessels of silver, gold, and garments to Rebecca."", ""The servant gave the vessels of silver, gold, and garments as a present."", ""The servant offered gifts to Rebecca's brothers."", ""The servant offered gifts to Rebecca's mother.""]"
Genesis,24,54,"And a banquet was made, and they ate and drank together, and lodged there. And in the morning, the servant arose, and said: Let me depart, that I may go to my master.","[""A banquet was made."", ""They ate at the banquet."", ""They drank at the banquet together."", ""They lodged there."", ""In the morning, the servant arose."", ""The servant spoke."", ""The servant requested permission to depart."", ""The servant desired to go to his master.""]"
Genesis,24,56,"Stay me not, said he, because the Lord hath prospered my way: send me away, that I may go to my master.","[""The servant spoke."", ""The servant requested not to be detained."", ""The servant said the Lord had prospered his way."", ""The servant requested to be sent away."", ""The servant wanted to go to his master.""]"
Genesis,24,57,"And they said: Let us call the maid, and ask her will.","[""A group of people spoke."", ""The group proposed that they should call the maid."", ""The group proposed that they should ask the maid her will.""]"
Genesis,24,55,"And her brother and mother answered: Let the maid stay, at least, ten days with us, and afterwards she shall depart.","[""The woman's brother and mother answered."", ""The woman's brother and mother requested that the maid stay with them."", ""The woman's brother and mother specified that the maid should stay at least ten days."", ""The woman's brother and mother specified that after the ten days, the maid shall depart.""]"
Genesis,24,58,"And they called her, and when she was come, they asked: Wilt thou go with this man? She said: I will go.","[""They called Rebekah."", ""Rebekah came to them."", ""They asked Rebekah a question."", ""They asked Rebekah if she would go with the man."", ""Rebekah answered."", ""Rebekah said that she would go.""]"
Genesis,24,59,"So they sent her away, and her nurse, and Abraham's servant, and his company.","[""They sent Rebekah away."", ""They sent Rebekah's nurse away."", ""They sent Abraham's servant away."", ""They sent Abraham's servant's company away.""]"
Genesis,24,61,"So Rebecca and her maids, being set upon camels, followed the man: who with speed returned to his master.","[""Rebecca and her maids were set upon camels."", ""Rebecca and her maids followed the man."", ""The man returned to his master."", ""The man returned with speed.""]"
Genesis,24,60,"Wishing prosperity to their sister, and saying: Thou art our sister, mayst thou increase to thousands of thousands; and may thy seed possess the gates of their enemies.","[""The speakers wished prosperity to their sister."", ""The speakers said to their sister: You are our sister."", ""The speakers said a blessing."", ""The speakers blessed that she might increase to thousands of thousands."", ""The speakers blessed that her seed may possess the gates of their enemies.""]"
Genesis,24,62,"At the same time, Isaac was walking along the way to the well which is called Of the living and the seeing: for he dwelt in the south country:","[""At the same time, Isaac was walking along the way to the well."", ""The name of the well is Of the living and the seeing."", ""Isaac dwelt in the south country.""]"
