Jos.2.13#09=Q(K)	אַחְיוֹתַ֔/י	'a.cho.ta/i	sisters/ my	{H0269}/H9020	HNcfpc/Sp1bs	K= 'a.cho.ta/i (אַחוֹתַ/י) "sister/ my" (H0269/H9020=HNcfsc/Sp1bs)	L= אַחְוֹתַ֔/י ¦ ;	H0269			{H0269=אָחוֹת=sister}/H9020=Ps1c=my					
2Ki.23.36#14=Q(K)	זְבוּדָּ֥ה	ze.vi.dah	[was] Zebudah	{H2080}	HNpf	K= ze.vi.dah (זְבִידָה) "[was] Zebidah" (H2080=HNpf)	L= זְביּדָּ֥ה ¦ ;	H2080			{H2080=זְבוּדָה=Zebidah»Zebidah@2Ki.23.36}					
2Ki.24.10#03=Q(K)	עָל֗וּ	a.lah	they went up	{H5927G}	HVqp3cp	K= a.lah (עָלָה) "he went up" (H5927G=HVqp3ms)	L= עָלֻ֗ה ¦ ;	H5927G			{H5927G=עָלָה=: rise»to ascend:1_rise;_go}					
2Ki.24.14#12=Q(K)	עֲשֶׂ֤רֶת	a.sa.rah	ten	{H6235}	HNcfsc	K= a.sa.rah (עֲשָׂרָה) "ten" (H6235=HNcfsa)	L= עֲשֶׂ֤רֶה ¦ ;	H6235			{H6235=עֶשֶׂר=ten}					
2Ki.24.15#14=Q(K)	אֵילֵ֣י	'e.vi.lei	[the] leaders of	{H0352C}	HNcmpc	K= 'e.vi.lei (אֱוִלֵי) "[the] citizens of" (H0193B=HNcmpc)	L= אֵולֵ֣י ¦ ;	H0352C	H0193B		{H0352C=אַ֫יִל=leader}					
2Ki.24.18#14=Q(K)	חֲמוּטַ֥ל	cha.mi.tal	[was] Hamutal	{H2537}	HNpf	K= cha.mi.tal (חֲמִיטַל) "[was] Hamital" (H2537=HNpf)	L= חֲמיּטַ֥ל ¦ ;	H2537			{H2537=חֲמוּטַל=Hamutal»Hamutal@2Ki.23.31-Jer}					
2Ki.25.17#13=Q(K)	אַמּוֹת֒	'a.mah	cubits	{H0520A}	HNcfpa	K= 'a.mah (אַמָּה) "cubit[s]" (H0520A=HNcfsa)	L= אַמֹּה֒ ¦ ;	H0520A_B			{H0520A=אַמָּה=cubit}					
1Ch.1.11#04=Q(K)	לוּדִ֧ים	lu.di.yim	[the] Ludites	{H3866G}	HNpl	K= lu.di.yim (לוּדִיִּים) "[the] Ludiites" (H3866G=HNpl)	L= לוּדִ֧יים ¦ ;	H3866G			{H3866G=לוּדִי=Ludim»Ludim@Gen.10.13-1Ch}					
1Ch.1.46#15=Q(K)	עֲוִֽית\׃	a.yot	[was] Avith	{H5762}\H9016	HNpl	K= a.yot (עֲיוֹת\׃) "[was] Ayoth" (H5762\H9016=HNpl)	L= עֲיִֽות\׃ ¦ ;	H5762			{H5762=עֲוִית=Avith»Avith@Gen.36.35-1Ch}\H9016=׃=verseEnd					
1Ch.1.51#09=Q(K)	עַֽלְוָ֖ה	al.yah	Alvah	{H5933}	HNpm	K= al.yah (עַלְיָה) "Aliah" (H5933=HNpm)	L= עַֽלְיָ֖ה ¦ ;	H5933			{H5933=עַלְוָה=Alvah»Alvah@Gen.36.40-1Ch}					
1Ch.2.55#03=Q(K)	יֹשְׁבֵ֣י	yo.she.vu	[who were] dwelling	{H3427}	HVqrmpc	K= yo.she.vu (יָשְׁבוּ) "[who] they dwelt" (H3427=HVqp3cp)	L= יֹשְׁבֵ֣ו ¦ ;	H3427			{H3427=יָשַׁב=to dwell}					
1Ch.3.24#03=Q(K)	הוֹדַוְיָ֡הוּ	ho.day.va.hu	Hodaviah	{H1938G}	HNpm	K= ho.day.va.hu (הֹדַיְוָהוּ) "Hodaiah" (H1939=HNpm)	L= הֹדַיְ֡וָהוּ ¦ ;	H1938G	H1939		{H1938G=הוֹדַוְיָה=Hodaviah»Hodaviah@1Ch.3.24}					
1Ch.4.7#04=Q(K)	וְ/צֹ֖חַר	ve./yitz.char	and/ Zohar	H9002/{H6714G}	HC/Npm	K= yitz.char (יִצְחָר) "Izhar" (H3328=HNpm)	L= יְצֹ֖חַר ¦ ;	H6714G	H3328		H9002=ו=and/{H6714G=צֹ֫חַר=Zohar»Zohar@Gen.23.8-}					
1Ch.4.20#07=Q(K)	וְ/תִיל֑וֹן	ve./to.lon	and/ Tilon	H9002/{H8436}	HC/Npm	K= ve./to.lon (וְ/תוֹלוֹן) "and/ Tolon" (H9002/H8436=HC/Npm)	L= וְ/תִול֑וֹן ¦ ;	H8436			H9002=ו=and/{H8436=תִּילוֹן=Tilon»Tilon@1Ch.4.20}					
1Ch.4.41#13=Q(K)	הַ/מְּעוּנִ֨ים	ha./me.'i.nim	the/ Meunites	H9009/{H4586G}	HTd/Npl	K= ha./me.'i.nim (הַ/מְּעִינִים) "the/ Meinites" (H9009/H4586G=HTd/Npl)	L= הַ/מְּעיּנִ֨ים ¦ ;	H4586G	, H4583		H9009=ה=the/{H4586G=מְעוּנִים=Meunite»Meunites@1Ch.4.41-2Ch}					
1Ch.6.26(6.11)#02=Q(K)	בְּנֵי֙	be.nei	[the] sons	{H1121A}	HNcmpc	K= be.no/v (בְּנ/וֹ) "son/ his" (H1121A/H9023=HNcbsc/Sp3ms)	L= בְּנֵ/ו֙ ¦ ;	H1121A_A			{H1121A=בֵּן=: child»son:1_child;_son}					
1Ch.6.35(6.20)#02=Q(K)	צוּף֙	tzif	Zuph	{H6689G}	HNpm	K= tzif (צִיף) "Ziph" (H6689G=HNpm)	L= ציּף֙ ¦ ;	H6689G			{H6689G=צוּף=Zuph»Zuph@1Sa.1.1-1Ch}					
1Ch.7.1#05=Q(K)	יָשׁ֥וּב	ya.shiv	Jashub	{H3437H}	HNpm	K= ya.shiv (יָשִׁיב) "Jashib" (H3437H=HNpm)	L= יָשׁ֥יּב ¦ ;	H3437H			{H3437H=יָשׁוּב=Jashub»Jashub@Gen.46.13-1Ch}					
1Ch.7.10#06=Q(K)	יְע֡וּשׁ	ye.'ush	Jeush	{H3266H}	HNpm	K= ye.'ish (יְעִישׁ) "Jeish" (H3274=HNpm)	L= יְע֡יּשׁ ¦ ;	H3266H	H3274		{H3266H=יְעוּשׁ=Jeush»Jeush@1Ch.7.10}					
1Ch.7.31#07=Q(K)	בִרְזָֽיִת\׃	vir.zot	Birzaith	{H1269}\H9016	HNpm	K= vir.zot (בִרְזוֹת\׃) "Birzoth" (H1269\H9016=HNpm)	L= בִרְזָֽוִת\׃ ¦ ;	H1269			{H1269=ברזות=Birzaith»Birzaith@1Ch.7.31}\H9016=׃=verseEnd					
1Ch.7.34#04=Q(K)	וְ/רָהְגָּ֖ה	ve./ro.ha.gah	and/ Rohgah	H9002/{H7303}	HC/Npm	K= ve./ro.ha.gah (וְ/רוֹהֲגָה) "and/ Rohagah" (H9002/H7303=HC/Npm)	L= וְ/רָוהְגָּ֖ה ¦ ;	H7303			H9002=ו=and/{H7303=רָהְגָּה=Rohgah»Rohgah@1Ch.7.34}					
1Ch.7.34#05=Q(K)	וְ/חֻבָּ֥ה	ve./yach.bah	and/ Hubbah	H9002/{H3160}	HC/Npm	K= yach.bah (יַחְבָּה) "Jachbah" (H3160=HNpm)	L= יְחֻבָּ֥ה ¦ ;	H3160			H9002=ו=and/{H3160=חֻבָּה=Jehubbah»Jehubbah@1Ch.7.34}					
1Ch.8.25#02=Q(K)	וּ/פְנוּאֵ֖ל	u./fe.ni.'el	and/ Penuel	H9002/{H6439I}	HC/Npm	K= u./fe.ni.'el (וּ/פְנִיאֵל) "and/ Peniel" (H9002/H6439I=HC/Npm)	L= וּ/פְניּאֵ֖ל ¦ ;	H6439I			H9002=ו=and/{H6439I=פְּנוּאֵל=Penuel»Penuel@1Ch.8.25}					
1Ch.9.4#09=Q(K)	בָּנִ֔י/ /מִן	ba.ni/ /min	Bani/ /from	{H1137I}/ /{H4480A}	HNpm//R	K= ba.ni.min- (בִּנְיָמִן\־) "Benjamin" (H1144G\H9014=HNpm)	L= בִּנְיָמִן\־ ¦ ;	H1137I, H4480A	H1144G		{H1137I=בָּנִי=Bani»Bani@1Ch.9.4}/ /{H4480A=מִן־=from}					
1Ch.9.33#07=Q(K)	פְּטוּרִ֑ים	pe.ti.rim	set free	{H6362}	HVqsmpa	K= pe.ti.rim (פְּטִירִים) "set free" (H6359=HNcmpa)	L= פְּטיּרִ֑ים ¦ ;	H6362	H6359		{H6362=פָּטַר=to separate}					
1Ch.9.35#05=Q(K)	יְעִיאֵ֑ל	ye.'u.'el	Jeiel	{H3273P}	HNpm	K= ye.'u.'el (יְעוּאֵל) "Jeuel" (H3273P=HNpm)	L= יְעִואֵ֑ל ¦ ;	H3273P			{H3273P=יְעִיאֵל=Jeiel»Abiel@1Sa.9.1-1Ch}					
1Ch.11.11#10=Q(K)	הַ/שָּׁ֣לִישִׁ֔ים	ha./she.lo.shim	the/ officers	H9009/{H7991C}	HTd/Ncmpa	K= ha./she.lo.shim (הַ/שְּׁלוֹשִׁים) "the/ thirty" (H9009/H7970=HTd/Ncmpa)	L= הַ/שָּׁ֣לִושִׁ֔ים ¦ ;	H7991C	H7970		H9009=ה=the/{H7991C=שָׁלִישׁ=officer}					
1Ch.11.20#16=Q(K)	וְ/ל/וֹ	ve./l/o-	and/ [belonged] to/ him	H9002/{H9005}/H9033	HC/R/Sp3ms	K= ve./lo'- (וְ/לֹא) "and/ not" (H9002/H3808=HC/Tn)	L= וְ/לֹא\־ ¦ ;	H9005	H3808		H9002=ו=and/{H9005=ל=to}/H9033=Os3m=him					
1Ch.11.44#04=Q(K)	וִֽ/יעִיאֵ֔ל	vi./'u.'el	and/ Jeiel	H9002/{H3273H}	HC/Npm	K= vi./'u.'el (וִ/יעוּאֵל) "and/ Jeuel" (H9002/H3273H=HC/Npm)	L= וִֽ/יעִואֵ֔ל ¦ ;	H3273H			H9002=ו=and/{H3273H=יְעִיאֵל=Jeiel»Jeiel@1Ch.11.44}					
1Ch.12.3#07=Q(K)	וִ/יזִיאֵ֥ל	vi./zu.'el	and/ Jeziel	H9002/{H3149}	HC/Npm	K= vi./zu.'el (וִ/יזוּאֵל) "and/ Jezuel" (H9002/H3149=HC/Npm)	L= וִ/יזִואֵ֥ל ¦ ;	H3149			H9002=ו=and/{H3149=יְזִיאֵל=Jeziel»Jeziel@1Ch.12.3}					
1Ch.12.5(12.6)#06=Q(K)	הַ/חֲרוּפִֽי\׃	ha./cha.ri.fi	the/ Haruphite	H9009/{H2741}\H9016	HTd/Ngmsa	K= ha./cha.ri.fi (הַ/חֲרִיפִי\׃) "the/ Hariphite" (H9009/H2741\H9016=HTd/Ngbsa)	L= הַ/חֲריּפִֽי\׃ ¦ ;	H2741			H9009=ה=the/{H2741=חֲרִיפִי=Haruphite»Haruphites@1Ch.12.5}\H9016=׃=verseEnd					
1Ch.12.15(12.16)#13=Q(K)	גְּדוֹתָ֑י/ו	gi.d.yo.ta/v	banks/ its	{H1415}/H9023	HNcfpc/Sp3ms	K= gi.d.yo.ta/v (גִּדיֹתָי/ו) "banks/ its" (H1428/H9023=HNcfpc/Sp3ms)	L= גְּדֹיתָ֑י/ו ¦ ;	H1415	H1428		{H1415=גָּדָה=bank}/H9023=Ps3m=his					
1Ch.12.18(12.19)#06=Q(K)	הַ/שָּׁלִישִׁים֒	ha./she.lo.shim	the/ officers	H9009/{H7991C}	HTd/Ncmpa	K= ha./she.lo.shim (הַ/שְּׁלוֹשִׁים) "the/ thirty" (H9009/H7970=HTd/Ncmpa)	L= הַ/שָּׁלִושִׁים֒ ¦ ;	H7991C	H7970		H9009=ה=the/{H7991C=שָׁלִישׁ=officer}					
1Ch.14.1#02=Q(K)	חוּרָ֨ם	chi.ram	Huram	{H2361G}	HNpm	K= chi.ram (חִירָם) "Hiram" (H2438G=HNpm)	L= חיּרָ֨ם ¦ ;	H2361G	H2438G, H2438		{H2361G=חוּרָם=Hiram»Hiram@2Sa.5.11-2Ch}					
1Ch.20.5#09=Q(K)	יָעִ֗יר	ya.'ur	Jair	{H3265}	HNpm	K= ya.'ur (יָעוּר) "Jaur" (H3265=HNpm)	L= יָעִ֗ור ¦ ;	H3265			{H3265=יָעִיר=Jair»Jaare-oregim@2Sa.21.19-1Ch}					
1Ch.22.7#04=Q(K)	בְּנִ֕/י	be.n/i	O son/ my	{H1121A}/H9020	HNcmsc/Sp1bs	K= be.no/v (בְּנ/וֹ) "son/ his" (H1121A/H9023=HNcbsc/Sp3ms)	L= בְּנִ֕/ו ¦ ;	H1121A			{H1121A=בֵּן=: child»son:1_child;_son}/H9020=Ps1c=my					
1Ch.23.9#03=Q(K)	שְׁלוֹמִ֧ית	she.lo.mot	Shelomith	{H8019K}	HNpm	K= she.lo.mot (שְׁלֹמוֹת) "Shelomoth" (H8013G=HNpm)	L= שְׁלֹמִ֧ות ¦ ;	H8019K	H8013G, H8013		{H8019K=שְׁלֹמִית=Shelomith»Shelomith|Shelomoth@1Ch.23.9}					
1Ch.24.24#06=Q(K)	שָׁמִֽיר\׃	sha.mur	Shamir	{H8069I}\H9016	HNpm	K= sha.mur (שָׁמוּר\׃) "Shamur" (H8053\H9016=HNpm)	L= שָׁמִֽור\׃ ¦ ;	H8069I	H8053		{H8069I=שָׁמִיר=Shamir»Shamir@1Ch.24.24}\H9016=׃=verseEnd					
1Ch.25.1#10=Q(K)	הַֽ/נִּבְּאִ֛ים	ha./ne.bi.'im	who/ prophesied	H9009/{H5012}	HTd/VNrmpa	K= ha./ne.bi.'im (הַ/נְּבִיאִים) "the/ prophets" (H9009/H5030=HTd/Ncmpa)	L= הַֽ/נִּבְּיאִ֛ים ¦ ;	H5012	H5030		H9009=ה=the/{H5012=נָבָא=to prophesy}					
1Ch.26.25#11=Q(K)	וּ/שְׁלֹמִ֥ית	u./she.lo.mot	and/ Shelomith	H9002/{H8019J}	HC/Npm	K= u./she.lo.mot (וּ/שְׁלֹמוֹת) "and/ Shelomoth" (H9002/H8013H=HC/Npm)	L= וּ/שְׁלֹמִ֥ות ¦ ;	H8019J	H8013H, H8013		H9002=ו=and/{H8019J=שְׁלֹמִית=Shelomoth»Shelomoth@1Ch.26.25-28}					
1Ch.27.12#06=Q(K)	לַ/בֵּ֣ן\׀/ /יְמִינִ֑י	la./ben/ /ye.mi.ni	of the/ Ben/ /jaminite[s]	H9005/{H1121G}\H9015/ /{H3227B}	HRd/Ncmsa//Ngmsa	K= la./ben.ye.mi.ni (לַ/בֶּנְיְמִינִי) "of the/ Benjaminite[s]" (H9005/H1145=HRd/Ngmsa)	L= לַ/בֵּ֣נ\׀/יְמִינִ֑י ¦ ;	H1121G, H3227B	H1145, H3227		H9005=ל=to/{H1121G=בֵּן=: descendant»son:2_descendant;_people}\H9015=׀=separate/ /{H3227B=יְמִינִי=[Ben]jaminite»Benjamin@Gen.35.18-Rev}					
1Ch.27.29#05=Q(K)	שִׁרְטַ֖י	shit.rai	Shirtai	{H7861}	HNpm	K= shit.rai (שִׁטְרַי) "Shitrai" (H7861=HNpm)	L= שִׁטְרַ֖י ¦ ;	H7861			{H7861=שִׁטְרַי=Shitrai»Shitrai@1Ch.27.29}					
1Ch.29.16#14=Q(K)	ה֖וּא	hi'	it	{H1931}	HPp3ms	K= hi' (הִיא) "it" (H1931=HPp3fs)	L= ה֖יּא ¦ ;	H1931			{H1931=הוּא=he;_she;_it}					
2Ch.3.17#13=Q(K)	הַ/יְמָנִי֙	ha/y.mi.ni	the/ south [one]	H9009/{H3233H}	HTd/Aamsa	K= ha/y.mi.ni (הַ/יְמִינִי) "the/ south [one]" (H9009/H3227H=HTd/Ngbsa)	L= הַ/יְמָינִי֙ ¦ ;	H3233H	H3227H		H9009=ה=the/{H3233H=יְמָנִי=: south»right:2_south}					
2Ch.4.11#10=Q(K)	חוּרָ֗ם	ch.y.ram	Huram	{H2361J}	HNpm	K= ch.y.ram (חִירָם) "Hiram" (H2438H=HNpm)	L= חיּרָ֗ם ¦ ;	H2361J_b	H2438H, H2438		{H2361J=חוּרָם=Hiram»Hiram@1Ki.7.13-2Ch}					
2Ch.8.10#03=Q(K)	הַ/נִּצָּבִ֛ים	ha./ne.tzi.vim	the/ overseers	H9009/{H5324}	HTd/VNrmpa	K= ha./ne.tzi.vim (הַ/נְּצִיבִים) "the/ garrisons" (H9009/H5333=HTd/Ncmpa)	L= הַ/נִּצָּיבִ֛ים ¦ ;	H5324	H5333		H9009=ה=the/{H5324=נָצַב=to stand}					
2Ch.9.10#03=Q(K)	חוּרָם֙	chi.ram	Huram	{H2361G}	HNpm	K= chi.ram (חִירָם) "Hiram" (H2438G=HNpm)	L= חיּרָם֙ ¦ ;	H2361G	H2438G, H2438		{H2361G=חוּרָם=Hiram»Hiram@2Sa.5.11-2Ch}					
2Ch.9.29#18=Q(K)	יֶעְדּ֣וֹ	ye'.di	Iddo	{H3260}	HNpm	K= ye'.di (יֶעְדִּי) "Iddi" (H3260=HNpm)	L= יֶעְדֹּ֣י ¦ ;	H3260			{H3260=יֶעְדּוֹ=Iddo»Iddo@2Ch.9.29-}					
2Ch.11.18#07=Q(K)	בַּת	ben	[the] daughter of	{H1323G}	HNcfsc	K= ben (בֶּן) "[the] son of" (H1121A=HNcbsc)	L= בַּן\־ ¦ ;	H1323G_a	H1121A_a		{H1323G=בַּת=: daughter»daughter:1_daughter}					
2Ch.13.19#18=Q(K)	עֶפְרַ֖יִן	ef.ron	Ephrayin	{H6085I}	HNpl	K= ef.ron (עֶפְרוֹן) "Ephron" (H6085I=HNpl)	L= עֶפְרַ֖וִן ¦ ;	H6085I			{H6085I=עֶפְרוֹן=Ephron»Ephraim@Gen.41.52-1Ki}					
2Ch.17.8#07=Q(K)	וּ/שְׁמִֽירָמ֡וֹת	u./she.mi.ri.mot	and/ Shemiramoth	H9002/{H8070H}	HC/Npm	K= u./she.mi.ri.mot (וּ/שְׁמִרִימוֹת) "and/ Shemirimoth" (H9002/H8070H=HC/Npm)	L= וּ/שְׁמִֽרָימ֡וֹת ¦ ;	H8070H			H9002=ו=and/{H8070H=שְׁמִירָמוֹת=Shemiramoth»Shemiramoth@2Ch.17.8}					
2Ch.18.8#09=Q(K)	מִיכָ֥יְהוּ	mi.kha.hu	Micaiah	{H4321G}	HNpm	K= mi.kha.hu (מִיכָהוּ) "Micahu" (H4319=HNpm)	L= מִיכָ֥הְוּ ¦ ;	H4321G	H4319		{H4321G=מִיכָֽיְהוּ=Micaiah»Micaiah@1Ki.22.8-2Ch}					
2Ch.18.33#16=Q(K)	יָדְ/ךָ֛	ya.dei./kha	hand/ your	{H3027I}/H9021	HNcbsc/Sp2ms	K= ya.dei./kha (יָדֶי/ךָ) "hands/ your" (H3027I/H9021=HNcbdc/Sp2ms)	L= יָדְי/ךָ֛ ¦ ;	H3027I			{H3027I=יָד=: themselves»hand:3_themselves;_myself;_yourself;_[hand_of](SUBJECT)}/H9021=Ps2m=your					
2Ch.24.27#02=Q(K)	יִ֧רֶ֞ב	ye.Rev	it will be numerous of	{H7235A}	HVqj3ms	K= ve./rov (וְ/רֹב) "and/ [the] abundance of" (H9002/H7230=HC/Ncbsc)	L= וִ֧/רֶ֞ב ¦ ;	H7235A	H7230		{H7235A=רָבָה=to multiply}					
2Ch.25.17#15=Q(K)	לְכָ֖/ה	le.kha/h	come/ !	{H1980K}/H9012	HVqv2ms/Sh	K= le./kha (לְ/ךָ) "to/ you" (H9005/H9031=HR/Sp2ms)	L= לְ/ךָ֖ ¦ ;	H1980K	H9031, H3212		{H1980K=הָלַךְ=: come[hortative]»to go:5_come[hortative]}/H9012=ה=emph.					
2Ch.26.3#14=Q(K)	יְכָלְיָ֖ה	ye.khi.le.yah	[was] Jecholiah	{H3203}	HNpf	K= ye.khi.le.yah (יְכִילְיָה) "[was] Jechiliah" (H3203=HNpf)	L= יְכָילְיָ֖ה ¦ ;	H3203			{H3203=יְכָלְיָהוּ=Jecoliah»Jecoliah@2Ki.15.2-2Ch}					
2Ch.26.11#12=Q(K)	יְעִיאֵ֣ל	ye.'u.'el	Jeiel	{H3273K}	HNpm	K= ye.'u.'el (יְעוּאֵל) "Jeuel" (H3273K=HNpm)	L= יְעִואֵ֣ל ¦ ;	H3273K			{H3273K=יְעִיאֵל=Jeiel»Jeiel@2Ch.26.11}					
2Ch.29.8#08=Q(K)	לְ/זַֽעֲוָה֙	li/z.va.'ah	into/ a terror	H9005/{H2189}	HR/Ncfsa	K= li/z.va.'ah (לִ/זְוָעָה) "into/ a terror" (H9005/H2113=HR/Ncfsa)	L= לְ/זַֽועֲהָ֙ ¦ ;	H2189	H2113		H9005=ל=to/{H2189=זַעֲוָה=horror}					
2Ch.29.13#05=Q(K)	וִ/יעִיאֵ֑ל	vi./'u.'el	and/ Jeiel	H9002/{H3273L}	HC/Npm	K= vi./'u.'el (וִ/יעוּאֵל) "and/ Jeuel" (H9002/H3273L=HC/Npm)	L= וִ/יעִואֵ֑ל ¦ ;	H3273L			H9002=ו=and/{H3273L=יְעִיאֵל=Jeuel»Jeuel@2Ch.29.13}					
2Ch.29.14#04=Q(K)	יְחִיאֵ֣ל	ye.chu.'el	Jehiel	{H3171K}	HNpm	K= ye.chu.'el (יְחוּאֵל) "Jehuel" (H3171K=HNpm)	L= יְחִואֵ֣ל ¦ ;	H3171K			{H3171K=יְחִיאֵל=Jehuel»Jehuel@2Ch.29.14}					
2Ch.32.21#20=Q(K)	וּ/מִֽ/יצִיאֵ֣י	u./mi./tzi.'ov	and/ some of/ [the] offspring<s> of	H9002/H9006/{H3329}	HC/R/Ncmpc	K= u./mi./tzi.'o/v (וּ/מִ/יצִיא/וֹ) "and/ some of/ own offspring of/ his" (H9002/H9006/H3329/H9023=HC/R/Ncbsc/Sp3ms)	L= וּ/מִֽ/יצִיאֵ֣/ו ¦ ;	H3329			H9002=ו=and/H9006=מ=from/{H3329=יָצִיא=offspring}					
2Ch.33.16#01=Q(K)	וַ/יִּ֙בֶן֙	va/i.ya.chen	and/ he rebuilt	H9001/{H1129}	Hc/Vqw3ms	K= va/i.ya.khen (וַ/יָּכֶן) "and/ he prepared" (H9001/H3559I=Hc/Vhw3ms)	L= וַ/יִּ֙כֶן֙ ¦ ;	H1129	H3559I		H9001=ו=&/{H1129=בָּנָה=to build}					
2Ch.34.5#05=Q(K)	מִזְבְּחוֹתָ֑/ם	miz.be.cho.tai/m	altars/ their	{H4196}/H9028	HNcfpc/Sp3mp	K= miz.be.cho.taim (מִזְבְּחוֹתָים) "altars" (H4196=HNcfpc)	L= מִזְבְּחוֹתָ֑ים ¦ ;	H4196			{H4196=מִזְבֵּחַ=altar}/H9028=Pp3m=their					
2Ch.34.6#07=Q(K)		[ ]	[ ]			K= be./har (בְּ/הַר) "in/ [the] hill country of" (H9003/H2022G=HR/Ncbsc)	L= בְּ/הַרְ ¦ ;		H2022G							
2Ch.34.6#08=Q(K)	בְּ/חַרְבֹתֵי/הֶ֖ם	be./char.bo.tei./hem	with/ swords/ their	H9003/{H2719}/H9028	HR/Ncfpc/Sp3mp	K= ba.tei./hem (בָּתֵּי/הֶם) "houses/ their" (H1004B/H9028=HNcmpc/Sp3mp)	L= בֹתֵי/הֶ֖ם ¦ ;	H2719	H1004B, H2723, H7339		H9003=ב=in/{H2719=חֶ֫רֶב=sword}/H9028=Pp3m=their					
2Ch.34.9#26=Q(K)	וַ/יָּשֻׁ֖בוּ	ve./yo.she.vei	and/ they returned of	H9001/{H7725G}	Hc/Vqw3mp	K= ve./yo.she.vei (וְ/יֹשְׁבֵי) "and/ [the] inhabitants of" (H9002/H3427=HC/Vqrmpc)	L= וַ/יָּשֻׁ֖ביּ ¦ ;	H7725G	H3427		H9001=ו=&/{H7725G=שׁוּב=: return»to return:1_return}					
2Ch.34.22#11=Q(K)	תָּקְהַ֗ת	tok.hat	Tokhath	{H8616G}	HNpm	K= tok.hat (תּוֹקְהַת) "Tokahath" (H8445=HNpm)	L= תָּוקְהַ֗ת ¦ ;	H8616G	H8445		{H8616G=תִּקְוָה=Tikvah»Tikvah@2Ki.22.14-2Ch}					
2Ch.34.25#04=Q(K)	וַֽ/יְקַטְּרוּ֙	va/i.yak.ti.ru	and/ they have made smoke	H9001/{H6999H}	Hc/Vpw3mp	K= va/i.yak.ti.ru (וַ/יַּקְטִירוּ) "and/ they have made smoke" (H9001/H6999H=Hc/Vhw3mp)	L= וַֽ/יְקַטְּירוּ֙ ¦ ;	H6999H			H9001=ו=&/{H6999H=קָטַר=: offer»to offer:2_offer}					
2Ch.35.3#03=Q(K)	הַ/מְּבִינִ֨ים	ha./me.vu.nim	those/ teaching	H9009/{H0995}	HTd/Vhrmpa	K= ha./me.vu.nim (הַ/מְּבוּנִים) "the/ teachers" (H9009/H4000=HTd/Ncmpa)	L= הַ/מְּבִונִ֨ים ¦ ;	H0995	H4000		H9009=ה=the/{H0995=בִּין=to understand}					
2Ch.35.4#01=Q(K)	וְ/הָכִ֥ינוּ	ve./hi.ko.nu	and/ prepare	H9002/{H3559A}	HC/Vhv2mp	K= ve./hi.ko.nu (וְ/הִכּוֹנוּ) "and/ be prepared" (H9002/H3559A=HC/VNv2mp)	L= וְ/הָכִ֥ונוּ ¦ ;	H3559A			H9002=ו=and/{H3559A=כּוּן=: prepare»to establish:1_prepare;_direct}					
2Ch.36.14#07=Q(K)	לִ/מְעָל	li/m.'ol-	to/ act unfaithfully	H9005/{H4603}	HR/Vqcc	K= li/m.'ol- (לִ/מְעוֹל\־) "to/ act unfaithfully" (H9005/H4603\H9014=HR/Vqcc)	L= לִ/מְעָול\־ ¦ ;	H4603			H9005=ל=to/{H4603=מָעַל=be unfaithful}					
Ezr.2.1#09=Q(K)	נְבוּכַדְנֶצַּ֥ר	ne.vu.khad.ne.tzor	Nebuchadnezzar	{H5019}	HNpm	K= ne.vu.khad.ne.tzor (נְבוּכַדְנֶצּוֹר) "Nebuchadnezzar" (H5020=HNpm)	L= נְבוּכַדְנֶצַּ֥ור ¦ ;	H5019	H5020		{H5019=נְבוּכַדְרֶאצַּר, נְבוּכַדְנֶצַּר=Nebuchadnezzar»Nebuchadnezzar@2Ki.24.1-Dan}					
Ezr.2.46#04=Q(K)	שַׁלְמַ֖י	sham.lai	Shalmai	{H8014}	HNpm	K= sham.lai (שַׁמְלַי) "Shamlai" (H8073=HNpm)	L= שַׁמְלַ֖י ¦ ;	H8014	H8073		{H8014=שַׂלְמַי=Shalmai»Shalmai@Ezr.2.46-Neh}					
Ezr.2.50#04=Q(K)	מְעוּנִ֖ים	me.'i.nim	Meunim	{H4586H}	HNpl	K= me.'i.nim (מְעִינִים) "Meinim" (H4586H=HNpl)	L= מְעיּנִ֖ים ¦ ;	H4586H			{H4586H=מְעוּנִים=Meunim»Meunim@Ezr.2.50-Neh}					
Ezr.2.50#06=Q(K)	נְפוּסִֽים\׃	ne.fi.sim	Nephussim	{H5304}\H9016	HNpt	K= ne.fi.sim (נְפִיסִים\׃) "Nephissim" (H5304\H9016=HNpt)	L= נְפיּסִֽים\׃ ¦ ;	H5304	, H5300		{H5304=נְפִיסִים=Nephisim»Nephushesim@Ezr.2.50-Neh}\H9016=׃=verseEnd					
Ezr.3.3#10=Q(K)	וַ/יַּעֲל֨וּ	va/i.ya.'al	and/ they offered up	H9001/{H5927I}	Hc/Vhw3mp	K= va/i.ya.'al (וַ/יַּעַל) "and/ he offered up" (H9001/H5927I=Hc/Vhw3ms)	L= וַ/יַּעֲלֻ֨ ¦ ;	H5927I			H9001=ו=&/{H5927I=עָלָה=: offer_up»to ascend:3_offer_up}					
Ezr.4.2#15=Q(K)	וְ/ל֣/וֹ	ve./l/o	and/ to <the>/ him	H9002/{H9005}/H9033	HC/Rd/Sp3ms	K= ve./lo' (וְ/לֹא) "and/ not" (H9002/H3808=HC/Tn)	L= וְ/לֹ֣א\׀ ¦ ;	H9005	H3808		H9002=ו=and/{H9005=ל=to}/H9033=Os3m=him					
