book_name,chapter,verse,potential_difference_verse,text,,,
1 Chronicles,18,11,True,"And all the golden and silver and brazen vessels, even these king David consecrated to the Lord, with the silver and the gold which he took from all the nations; from Idumæa, and Moab, and from the children of Ammon, and from the Philistines, and from Amalec.",,,
1 Chronicles,18,17,True,"and Banæas the son of Jodae was over the Cherethite and the Phelethite, and the sons of David were the chief deputies of the king.",,,
1 Chronicles,19,1,True,"And it came to pass after this, that Naas the king of the children of Ammon died, and Anan his son reigned in his stead.",,,
1 Chronicles,19,2,True,"And David said, I will act kindly toward Anan the son of Naas, as his father acted kindly towards me. And David sent messengers to condole with him on the death of his father. So the servants of David came into the land of the children of Ammon to Anan, to comfort him.",,,
1 Chronicles,19,3,True,"And the chiefs of the children of Ammon said to Anan, Is it to honour thy father before thee, that David has sent comforters to thee? Have not his servants come to thee that they might search the city, and to spy out the land?",,,
1 Chronicles,19,5,True,"And there came men to report to David concerning the men: and he sent to meet them, for they were greatly disgraced: and the king said, Dwell in Jericho until your beards have grown, and return.",,,
1 Chronicles,19,9,True,"And the children of Ammon came forth, and set themselves in array for battle by the gate of the city: and the kings that were come forth encamped by themselves in the plain.",,,
1 Chronicles,19,15,True,"And the children of Ammon saw that the Syrians fled, and they also fled from before Abesai, and from before Joab his brother, and they came to the city: and Joab came to Jerusalem.",,,
1 Chronicles,19,16,True,"And the Syrian saw that Israel had defeated him, and he sent messengers, and they brought out the Syrians from beyond the river; and Sophath the commander-in-chief of the forces of Adraazar was before them.",,,
1 Chronicles,19,17,True,"And it was told David; and he gathered all Israel, and crossed over Jordan, and came upon them, and set the battle in array against them. So David set his army in array to fight against the Syrians, and they fought against him.",,,
1 Chronicles,19,19,True,"And the servants of Adraazar saw that they were defeated before Israel, and they made peace with David and served him: and the Syrians would not any more help the children of Ammon.",,,
1 Chronicles,20,1,True,"And it came to pass at the return of the year, at the time of the going forth of kings to war , that Joab gathered the whole force of the army, and they ravaged the land of the children of Ammon; and he came and besieged Rabba. But David abode in Jerusalem. And Joab smote Rabba and destroyed it.",,,
1 Chronicles,20,3,True,"And he brought out the people that were in it, and sawed them asunder with saws, and cut them with iron axes, and with harrows: and thus David did to all the children of Ammon. And David and all his people returned to Jerusalem.",,,
1 Chronicles,20,4,True,"And it came to pass afterward that there was again war with the Philistines in Gazer: then Sobochai the Sosathite smote Saphut of the sons of the giants, and laid him low.",,,
1 Chronicles,20,8,True,"These were born to Rapha in Geth; all four were giants, and they fell by the hand of David, and by the hand of his servants.",,,
1 Chronicles,21,2,True,"And king David said to Joab and to the captains of the forces, Go, number Israel from Bersabee even to Dan, and bring me the account , and I shall know their number.",,,
1 Chronicles,21,3,True,"And Joab said, May the Lord add to his people, a hundred-fold as many as they are , and let the eyes of my lord the king see it : all are the servants of my lord. Why does my lord seek this thing? do it not , lest it become a sin to Israel.",,,
1 Chronicles,21,4,True,"Nevertheless the king's word prevailed against Joab; and Joab went out and passed through all Israel, and came to Jerusalem.",,,
1 Chronicles,21,12,True,"either three years of famine, or that thou shouldest flee three months from the face of thine enemies, and the sword of thine enemies shall be employed to destroy thee, or that the sword of the Lord and pestilence should be three days in the land, and the angel of the Lord shall be destroying in all the inheritance of Israel. And now consider what I shall answer to him that sent the message.",,,
1 Chronicles,21,13,True,"And David said to Gad, They are very hard for me, even all the three: let me fall now into the hands of the Lord, for his mercies are very abundant, and let me not fall by any means into the hands of man.",,,
1 Chronicles,21,15,True,"And God sent an angel to Jerusalem to destroy it: and as he was destroying, the Lord saw, and repented for the evil, and said to the angel that was destroying, Let it suffice thee; withhold thine hand. And the angel of the Lord stood by the threshing-floor of Orna the Jebusite.",,,
1 Chronicles,21,17,True,"And David said to God, Was it not I that gave orders to number the people? and I am the guilty one; I have greatly sinned: but these sheep, what have they done? O Lord God, let thy hand be upon me, and upon my father's house, and not on thy people for destruction, O Lord!",,,
1 Chronicles,21,18,True,"And the angel of the Lord told Gad to tell David, that he should go up to erect an altar to the Lord, in the threshing-floor of Orna the Jebusite.",,,
1 Chronicles,21,20,True,And Orna turned and saw the king, and he hid himself and his four sons with him. Now Orna was threshing wheat.,,
1 Chronicles,21,21,True,"And David came to Orna; and Orna came forth from the threshing-floor, and did obeisance to David with his face to the ground.",,,
1 Chronicles,21,23,True,"And Orna said to David, Take it to thyself, and let my lord the king do what is right in his eyes: see, I have given the calves for a whole-burnt-offering, and the plough for wood, and the corn for a meat-offering; I have given all.",,,
1 Chronicles,21,24,True,"And king David said to Orna, Nay; for I will surely buy it for its worth in money: for I will not take thy property for the Lord, to offer a whole-burnt-offering to the Lord without cost to myself .",,,
1 Chronicles,21,26,True,"And David built there an altar to the Lord, and offered up whole-burnt-offerings and peace-offerings: and he cried to the Lord, and he answered him by fire out of heaven on the altar of whole-burnt-offerings, and it consumed the whole-burnt-offering.",,,
1 Chronicles,22,2,True,And David gave orders to gather all the strangers that were in the land of Israel, and he appointed stone-hewers to hew polished stones to build the house to God.,,
1 Chronicles,22,7,True,"And David said to Solomon, My child, it was in my heart to build a house to the name of the Lord God.",,,
1 Chronicles,22,9,True,"Behold, a son shall be born to thee, he shall be a man of rest; and I will give him rest from all his enemies round about: for his name shall be Solomon, and I will give peace and quietness to Israel in his days.",,,
1 Chronicles,22,11,True,"And now, my son, the Lord shall be with thee, and prosper thee ; and thou shalt build a house to the Lord thy God, as he spoke concerning thee.",,,
1 Chronicles,22,12,True,"Only may the Lord give thee wisdom and prudence, and strengthen thee over Israel, both to keep and to do the law of the Lord thy God.",,,
1 Chronicles,22,14,True,"And, behold, I according to my poverty have prepared for the house of the Lord a hundred thousand talents of gold, and a million talents of silver, and brass and iron without measure; for it is abundant; and I have prepared timber and stones; and do thou add to these.",,,
1 Chronicles,22,16,True,"in gold and silver, brass and iron, of which there is no number. Arise and do, and the Lord be with thee.",,,
1 Chronicles,22,18,True,"Is not the Lord with you? and he has given you rest round about, for he has given into your hands the inhabitants of the land; and the land is subdued before the Lord, and before his people.",,,
1 Chronicles,23,1,True,And David was old and full of days, and he made Solomon his son king over Israel in his stead.,,
1 Chronicles,23,5,True,"and four thousand door-keepers, and four thousand to praise the Lord with instruments which he made to praise the Lord.",,,
1 Chronicles,23,7,True,"And for the family of Gedson, Edan, and Semei.",,,
1 Chronicles,23,8,True,"The sons of Edan were Jeiel, the chief, and Zethan, and Joel, three.",,,
1 Chronicles,23,28,True,"For he appointed them to wait on Aaron, to minister in the house of the Lord, over the courts, and over the chambers, and over the purification of all the holy things, and over the works of the service of the house of God;",,,
1 Chronicles,23,32,True,"And they are to keep the charge of the tabernacle of witness, and the charge of the holy place, and the charges of the sons of Aaron their brethren, to minister in the house of the Lord.",,,
1 Chronicles,24,2,True,"And Nadab and Abiud died before their father, and they had no sons: so Eleazar and Ithamar the sons of Aaron ministered as priests.",,,
1 Chronicles,24,3,True,"And David distributed them, even Sadoc of the sons of Eleazar, and Achimelech of the sons of Ithamar, according to their numbering, according to their service, according to the houses of their fathers.",,,
1 Chronicles,24,4,True,"And there were found among the sons of Eleazar more chiefs of the mighty ones, than of the sons of Ithamar: and he divided them, sixteen heads of families to the sons of Eleazar, eight according to their families to the sons of Ithamar.",,,
1 Chronicles,24,21,True,"For Raabia, the chief was Isaari ,",,,
1 Chronicles,24,26,True,"The sons of Merari, Mooli, and Musi: the sons of Ozia,",,,
1 Chronicles,24,28,True,"To Mooli were born Eleazar, and Ithamar; and Eleazar died, and had no sons.",,,
1 Chronicles,24,31,True,"And they also received lots as their brethren the sons of Aaron before the king; Sadoc also, and Achimelech, and the chiefs of the families of the priests and of the Levites, principal heads of families, even as their younger brethren.",,,
1 Chronicles,25,1,True,"And king David and the captains of the host appointed to their services the sons of Asaph, and of Æman, and of Idithun, prophesiers with harps, and lutes, and cymbals: and their number was according to their polls serving in their ministrations.",,,
1 Chronicles,25,3,True,"To Idithun were reckoned the sons of Idithun, Godolias, and Suri, and Iseas, and Asabias, and Matthathias, six after their father Idithun, sounding loudly on the harp thanksgiving and praise to the Lord.",,,
1 Chronicles,25,6,True,"All these sang hymns with their father in the house of God, with cymbals, and lutes, and harps, for the service of the house of God, near the king, and Asaph, and Idithun, and Æman.",,,
1 Chronicles,25,8,True,"And they also cast lots for the daily courses, for the great and the small of them , of the perfect ones and the learners.",,,
1 Chronicles,25,9,True,"And the first lot of his sons and of his brethren came forth to Asaph the son of Joseph, namely , Godolias: the second Heneia, his sons and his brethren being twelve.",,,
1 Chronicles,26,1,True,"And for the divisions of the gates: the sons of the Corites were Mosellemia, of the sons of Asaph.",,,
1 Chronicles,26,7,True,"The sons of Samai; Othni, and Raphael, and Obed, and Elzabath, and Achiud, mighty men, Heliu, and Sabachia, and Isbacom.",,,
1 Chronicles,26,8,True,"All these were of the sons of Abdedom, they and their sons and their brethren, doing mightily in service: in all sixty-two born to Abdedom.",,,
1 Chronicles,26,9,True,"And Mosellemia had eighteen sons and brethren, mighty men.",,,
1 Chronicles,26,14,True,"And the lot of the east gates fell to Selemias, and Zacharias: the sons of Soaz cast lots for Melchias, and the lot came out northward.",,,
1 Chronicles,26,15,True,"To Abdedom they gave by lot the south, opposite the house of Esephim.",,,
